ID Factura,Numero Factura,Fecha Factura,Cliente,Item Producto,Item Cantidad,Item ProductID
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Cable de clutch viejo,2,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Adorno de stop compact bcb,1,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Adorno de espejo BCB,1,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Anillo de fuego,2,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Bomba de aceite,1,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Bujias compact,2,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Bujin de masa,1,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Baleros 1616,7,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Bomba trasera,2,
3W22y1sOJtfNc7og1tB4,520,2026-02-03,Cliente General,Masa de arranque,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Kit de anillos 205,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Empaque de cilindro,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Kit de sello de valvulas,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Guia de lubricacion,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Filtro compact,2,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Aceite Repsol,4,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Balancines,4,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Eje de leva,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Bomba trasera,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Bomba central Bajaj,1,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Aceite Havoline,2,
3dC5h7xfziIYi4mo7QTf,645,2026-04-10,Cliente General,Polvera grande,4,
3gv9HFJ9ZOzABu8msxFE,533,2026-02-09,Cliente General,Bomba trasera,2,
3gv9HFJ9ZOzABu8msxFE,533,2026-02-09,Cliente General,Filtro y empaque,2,
3gv9HFJ9ZOzABu8msxFE,533,2026-02-09,Cliente General,Gusano de clutch,1,
3gv9HFJ9ZOzABu8msxFE,533,2026-02-09,Cliente General,Cable de clutch sin forro,1,
3gv9HFJ9ZOzABu8msxFE,533,2026-02-09,Cliente General,Aceite Havoline,1,
3gv9HFJ9ZOzABu8msxFE,533,2026-02-09,Cliente General,Llanta 4.00-8TT,3,
3gv9HFJ9ZOzABu8msxFE,533,2026-02-09,Cliente General,Mano de obra,1,SERVICIO
3sSg7G8crIvJV00xjIj8,563,2026-02-25,Cliente General,Filtro y empaque,1,
3sSg7G8crIvJV00xjIj8,563,2026-02-25,Cliente General,Filtro Compact,2,
3sSg7G8crIvJV00xjIj8,563,2026-02-25,Cliente General,Aceite Repsol,2,
3sSg7G8crIvJV00xjIj8,563,2026-02-25,Cliente General,Copa mediana,1,
3sSg7G8crIvJV00xjIj8,563,2026-02-25,Cliente General,Mano de obra,1,SERVICIO
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Bomba trasera,2,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Bomba de aceite,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Cilindro 205,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Cable de velocidad,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Tapadera de corona,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Filtro de aceite compact,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Aceite Repsol,4,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Filtro y empaque 175,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Carburador 175,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Cable de clutch compact,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Baquelita RH,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Loderas de hule,1,
3vqCEMJtFAC3FW6Vc5zS,335,2025-11-04,Cliente General,Mano de obra,1,SERVICIO
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Puente trasero,1,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Manga de cambio nuevo,1,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Tope de flecha,2,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Liquido de freno,1,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Pivot estandar bajaj,2,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Aceite Repsol,4,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Filtro compact,2,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Tornillo de eje de muleta,1,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Switch de neutro,1,
4AOqoEqW35vKH11hNYEj,654,2026-04-13,Cliente General,Mano de obra,1,SERVICIO
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Gusano de clutch,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Piñon doble,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Empaque diferencial,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Balero 1616,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Kit de dado,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Filtro y empaque,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Cigüeñal,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Kit de empaque 205,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Aceite Repsol,2,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Filtro Compact,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Tapadera de ventilador pequeña,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Eje de leva,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Grasera,1,
4NkNEvwfYGn77yePpI4R,535,2026-02-10,Cliente General,Mano de obra,1,SERVICIO
4Too0i2qW8CXRHJqqs12,382,2025-11-19,Cliente General,Empaque de bomba trasera,10,
4Too0i2qW8CXRHJqqs12,382,2025-11-19,Cliente General,Aceite Repsol,4,
4Too0i2qW8CXRHJqqs12,382,2025-11-19,Cliente General,Filtro de aceite compact,2,
4Too0i2qW8CXRHJqqs12,382,2025-11-19,Cliente General,Tornillo de graduacion BCB,2,
4Too0i2qW8CXRHJqqs12,382,2025-11-19,Cliente General,Cuarto de aceite Havoline,1,
4Too0i2qW8CXRHJqqs12,382,2025-11-19,Cliente General,Cuarto de aceite 140,1,
4Too0i2qW8CXRHJqqs12,382,2025-11-19,Cliente General,Mano de obra,1,SERVICIO
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,Cuarto de aceite Havoline,2,
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,Filtro y empaque 175,1,
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,Bomba trasera,1,
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,cable de velocidad,2,
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,Liquido de frenos,1,
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,Bujia,1,
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,Loderas de hule,2,
51VzBevJiMQSWXpDiMtp,360,2025-11-15,Cliente General,Mano de obra,1,SERVICIO
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Cilindro 205,1,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Cadena de tiempo,4,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Empaque de culata,3,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Tapadera de tanque de gasolina 2007,1,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Empaque de cilindro,2,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Soporte trasero,2,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Kit de dados,5,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Motor de arranque 175,1,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Bomba trasera,2,
5IU2TjbiKVTS7x0Oi9qb,565,2026-02-26,Cliente General,Eje trasero,2,
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Cable de clutch compact Bajaj,1,YwFBh8gSR2cqUzSV2cUM
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Espaciador de cigüeñal,1,KItN7oeRudOANsE9LHbQ
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Filtro de aceite compact,8,46jf95e2CO7XcCWDWq8v
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Foco 67 de via Ambar,10,zkZ4NlR2OlAScmqD53Im
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Grasera mediana,2,XN5p4xTgq2hwmQmpyhtz
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,kit de Anillos Estandar 205,1,8h9L3zgP60jU7qetUcrD
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Kit de empaques 205,1,2fwhPCyLREtyq6W2es7t
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Liquido de frenos,1,gAsbHSKzrez4ss6hGlxD
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Pito de platillo,1,ELmxEfQtQ4Jy4GGW94Fj
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Planta sola 175,1,L4apupzsIzfP0XXB5j7h
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Prisionero o prensa de cable BCB,2,2vG9erys8uzANjXDklAF
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Silicon gris,1,YPzY7o9iQLR8ET1SnS5v
5hi7MYFXUW72Wf2U7T0x,709,2026-05-05,Cliente General,Polvera grande,5,o76vNetcNhT9apKcuUVK
5sXAYbGzPSvJgwl2fbDf,668,2026-04-18,Cliente General,Filtro compact,3,
5sXAYbGzPSvJgwl2fbDf,668,2026-04-18,Cliente General,Aceite Repsol,6,
5sXAYbGzPSvJgwl2fbDf,668,2026-04-18,Cliente General,Aceite Havoline,2,
5sXAYbGzPSvJgwl2fbDf,668,2026-04-18,Cliente General,Filtro y empaque,1,
5sXAYbGzPSvJgwl2fbDf,668,2026-04-18,Cliente General,Empaque de clutch,1,
5sXAYbGzPSvJgwl2fbDf,668,2026-04-18,Cliente General,Kit de discos pasta,1,
5sXAYbGzPSvJgwl2fbDf,668,2026-04-18,Cliente General,Mano de obra,1,SERVICIO
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Clutch completo,1,FdA1ooSQ9duHCHMKZ4BZ
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Focos de 2 contactos,10,KAmVRz4jn6YlUVpxwiXr
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Filtro de aceite compact,2,46jf95e2CO7XcCWDWq8v
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Volante solo Bajaj 175,1,24xSiHJ6LRYf9H4H7og7
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Tornillo de graduacion de frenos BCB Unidad,2,5PBCS6UFjcglZ6QDS6Oi
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Switch de neutro compact,2,C8j6R4HctBNUGc3ydmjZ
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Filtro y empaque,1,eqUw92h7s5dtXhgy5eTJ
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Socket de 2 contactos,4,HTSMpfAbznlAWI6TuSQh
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Tornillo especial de manecilla BCB,1,EWYvDsTe0z95GNaEp7Wi
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Tope de flecha,4,JWSujng8noxUgEfwmLNN
5uhUCWQWIuDRhxTs3ZJc,713,2026-05-05,Cliente General,Polvera grande,4,o76vNetcNhT9apKcuUVK
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Kit de retenedores,1,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Polvera grande,2,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Filtro y empaque 175,1,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Aceite Repsol,2,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Filtro de aceite compact,3,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Tope de flecha,2,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Bomba trasera,1,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Empaque de clutch,1,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Liquido de freno,1,
60jpRbi5mUbY4YnHnNQ8,426,2025-12-15,Cliente General,Pivot,1,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Amortiguador trasero,1,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Adorno pidevia BCB,2,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Bujin de muleta,2,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Cable de clutch compact,4,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Carburador nuevo bajaj,1,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Cable de clutch sin forro,1,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Filtro compact,2,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Aceite Repsol,2,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Bomba trasera,1,
62LKNEEjCjcP6DoC5Hy8,577,2026-03-04,Cliente General,Mano de obra,1,SERVICIO
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Amortiguador trasero,1,SdFAAsq48y8SGN7CPLl6
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Anillo de fuego hueco,1,08jX9b3Efj9NtR3iCSoA
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Balero 142216 Bajaj,1,R1VHNEPKjx63H9Erw4zq
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Balero 4906,1,qfAxhUnmOauvqpMagI8u
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Balero 6904,1,wnfBQ7Q0jrxq4dLvTwhf
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Cable de velocidad sin forro,1,bBQlcoywZfGwzPIViAw2
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Aceite REPSOL 20W50 1000ml,2,MxZYt471Hv0ZhT0oI8gt
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Bomba trasera,2,k799vWanLuRNf04a2Fwn
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Stop completo LH 205 compact,1,NgeIRZSL8a1QrwteRFmP
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Socket de 2 contactos,1,HTSMpfAbznlAWI6TuSQh
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Filtro y empaque,1,eqUw92h7s5dtXhgy5eTJ
6NtuAPjx2rqXxrnt7ULo,701,2026-05-05,Cliente General,Mano de Obra,1,
6Ttbr9I7kz6j9hzTvgOb,665,2026-04-17,Cliente General,Vidrio central compact,2,
6Ttbr9I7kz6j9hzTvgOb,665,2026-04-17,Cliente General,Masa de arranque,1,
6Ttbr9I7kz6j9hzTvgOb,665,2026-04-17,Cliente General,Washa de eje principal,1,
6Ttbr9I7kz6j9hzTvgOb,665,2026-04-17,Cliente General,Balero JV188,1,
6Ttbr9I7kz6j9hzTvgOb,665,2026-04-17,Cliente General,Cable de acelerador 2007,1,
6Ttbr9I7kz6j9hzTvgOb,665,2026-04-17,Cliente General,Switch de neutro,1,
6Ttbr9I7kz6j9hzTvgOb,665,2026-04-17,Cliente General,Pito de platillo,1,
6VXVeXRcLZhw6tXQyWj4,555,2026-02-21,Cliente General,Aceite Repsol,6,
6VXVeXRcLZhw6tXQyWj4,555,2026-02-21,Cliente General,Filtro Compact,3,
6VXVeXRcLZhw6tXQyWj4,555,2026-02-21,Cliente General,Bayoneta de aceite blanco,1,
6VXVeXRcLZhw6tXQyWj4,555,2026-02-21,Cliente General,Empaque de freno trasero,5,
6VXVeXRcLZhw6tXQyWj4,555,2026-02-21,Cliente General,Capuchon de bujia,1,
6VXVeXRcLZhw6tXQyWj4,555,2026-02-21,Cliente General,Gusano de clutch,1,
6VXVeXRcLZhw6tXQyWj4,555,2026-02-21,Cliente General,Mano de obra,1,SERVICIO
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Filtro Compact,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Kit de anillos 205,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,kit de valvulas 205,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Filtro y empaque,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Bomba de aceite,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Empaque de culata 205,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Empaque de cilindro,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Empaque de clutch,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Kit de sello de valvulas,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Cable de clutch sin forro,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Clutch completo,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Bomba trasera,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Switch de neutro,1,
72jCtckbDBg5MT3yVZTW,502,2026-01-26,Cliente General,Mano de obra,1,SERVICIO
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Planta sola 175,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Balero 6004,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Kit de sello de valvulas,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Balero JV188,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Balero 142216,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Eje de piña multiple,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Piña multiple,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Gusano de clutch,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Bomba trasera,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Kit de anillos 205,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Cadena de tiempo,1,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Guias de cadena,2,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Cable de velocidad,2,
78X0aR0eElpAebS58RSx,464,2026-01-07,Cliente General,Mano de obra,1,SERVICIO
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Pivot,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Filtro y empaque,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Llanta 4.00-8TT,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Cable de clutch nuevo bajaj,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Filtro Compact,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Aceite Repsol,2,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Lodera de hule,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Cobertor trasero 175 LH,2,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Aro completo,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Bujia,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Liquido de freno,1,
7jVFA13iGVhMDcLzUsfX,472,2026-01-10,Cliente General,Mano de obra,1,SERVICIO
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Motor Limpiabrisas,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Cable de velocidad 175,4,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Empaque de cilindro,3,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Empaque de culata 205,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Sello de lubricacion,2,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Portafusibles,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Tornillo de graduacion,2,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Clutch completo,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Switch de neutro,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Espaciador de cigüeñal,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Eje de piña,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Aceite Repsol,2,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Volante solo,1,
7ui73VJk2XpPv9lU8orf,658,2026-04-15,Cliente General,Stop completo 175 RH,1,
83dIFlnuekW1ssmLNeYN,448,2025-12-27,Cliente General,Aceite Repsol,3,
83dIFlnuekW1ssmLNeYN,448,2025-12-27,Cliente General,Cable de velocidad,1,
83dIFlnuekW1ssmLNeYN,448,2025-12-27,Cliente General,Bujia,1,
83dIFlnuekW1ssmLNeYN,448,2025-12-27,Cliente General,Filtro de aceite compact,1,
83dIFlnuekW1ssmLNeYN,448,2025-12-27,Cliente General,Carburador Nuevo Bajaj 175,1,
83dIFlnuekW1ssmLNeYN,448,2025-12-27,Cliente General,Regulador de voltaje,1,
83dIFlnuekW1ssmLNeYN,448,2025-12-27,Cliente General,Mano de obra,1,SERVICIO
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Cable de clutch nuevo bajaj,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Pivot estandar compact,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Grasera,2,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,clutch completo,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Bomba de aceite,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Empaque de clutch,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Filtro y empaque,2,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Bujia,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Tensor de cadena,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Tope de flecha,1,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Kit de esparragos traseros,3,
86KCRoEmR54twK8LZtom,515,2026-01-30,Cliente General,Capuchon de bujia,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Filtro y empaque 175,2,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Aceite Repsol,2,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Filtro de aceite compact,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Kit de balero trasero,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Baquelita de via LH,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Retenedor metalico,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Eje trasero,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Polvera grande,2,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Silicon gris,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Juego de espejo negro lila 2022,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Bujia,1,
86aSalp4l5WtexbgtrUw,443,2025-12-23,Cliente General,Mano de obra,1,SERVICIO
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Empaque de freno trasero,5,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Bomba central de frenos Bajaj,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Liquido de freno,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Carburador Nuevo Bajaj 175,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Filtro de aceite compact,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Regulador de voltaje,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Terminar de bateria par,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Filtro y empaque 175,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Cable de aspirometro,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Socket de 2 contactos,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Balero 6904,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Gusano de clutch,1,
86uSP48CVwyW08de9get,422,2025-12-13,Cliente General,Planta sola 175,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Amortiguador trasero,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Kit de balero trasero,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Filtro Compact,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Aceite Repsol,2,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Retenedor metalico,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Filtro y empaque,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Polvera grande,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Piñon doble,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Piñon de retroceso,1,
8Loyx4wnbNt24pwogtZB,552,2026-02-20,Cliente General,Soporte trasero,1,
